34.90	3983144
34.91	3987249
34.92	3991354
34.93	3995459
34.94	3999566
34.95	4003673
34.96	4007780
34.97	4011887
34.98	4015996
34.99	4020105
35.00	4024214
35.01	4028323
35.02	4032435
35.03	4036547
35.04	4040659
35.05	4044772
35.06	4048888
35.07	4053008
35.08	4057133
35.09	4061261
35.10	4065392
35.11	4069523
35.12	4073652
35.13	4077778
35.14	4081904
35.15	4086035
35.16	4090166
35.17	4094299
35.18	4098432
35.19	4102567
35.20	4106702
35.21	4110840
35.22	4114978
35.23	4119118
35.24	4123258
35.25	4127400
35.26	4131542
35.27	4135684
35.28	4139829
35.29	4143974
35.30	4148119
35.31	4152265
35.32	4156412
35.33	4160563
35.34	4164716
35.35	4168870
35.36	4173026
35.37	4177182
35.38	4181338
35.39	4185496
35.40	4189656
35.41	4193817
35.42	4197976
35.43	4202139
35.44	4206300
35.45	4210464
35.46	4214633
35.47	4218805
35.48	4222982
35.49	4227180
35.50	4231396
35.51	4235614
35.52	4239832
35.53	4244062
35.54	4248297
35.55	4252538
35.56	4256779
35.57	4261017
35.58	4265260
35.59	4269505
35.60	4273756
35.61	4278012
35.62	4282274
35.63	4286544
35.64	4290822
35.65	4295107
35.66	4299393
35.67	4303682
35.68	4307973
35.69	4312267
35.70	4316562
35.71	4320861
35.72	4325160
35.73	4329460
35.74	4333763
35.75	4338065
35.76	4342376
35.77	4346696
35.78	4351012
35.79	4355328
35.80	4359641
35.81	4363959
35.82	4368268
35.83	4372578
35.84	4376891
35.85	4381206
35.86	4385530
35.87	4389858
35.88	4394192
35.89	4398522
35.90	4402863
35.91	4407214
35.92	4411561
35.93	4415913
35.94	4420261
35.95	4424609
35.96	4428962
35.97	4433325
35.98	4437686
35.99	4442047
36.00	4446409
36.01	4450771
36.02	4455135
36.03	4459510
36.04	4463876
36.05	4468242
36.06	4472614
36.07	4476998
36.08	4481379
36.09	4485759
36.10	4490140
36.11	4494525
36.12	4498914
36.13	4503302
36.14	4507698
36.15	4512095
36.16	4516488
36.17	4520885
36.18	4525271
36.19	4529658
36.20	4534059
36.21	4538463
36.22	4542865
36.23	4547273
36.24	4551682
36.25	4556088
36.26	4560493
36.27	4564901
36.28	4569312
36.29	4573721
36.30	4578132
36.31	4582544
36.32	4586952
36.33	4591362
36.34	4595776
36.35	4600193
36.36	4604607
36.37	4609022
36.38	4613432
36.39	4617846
36.40	4622268
36.41	4626681
36.42	4631102
36.43	4635526
36.44	4639948
36.45	4644375
36.46	4648806
36.47	4653239
36.48	4657677
36.49	4662109
36.50	4666542
36.51	4670975
36.52	4675415
36.53	4679852
36.54	4684290
36.55	4688733
36.56	4693173
36.57	4697621
36.58	4702065
36.59	4706513
36.60	4710954
36.61	4715404
36.62	4719853
36.63	4724304
36.64	4728763
36.65	4733225
36.66	4737691
36.67	4742159
36.68	4746632
36.69	4751108
36.70	4755588
36.71	4760071
36.72	4764568
36.73	4769075
36.74	4773592
36.75	4778115
36.76	4782646
36.77	4787181
36.78	4791716
36.79	4796247
36.80	4800780
36.81	4805317
